split,filepath,label,shape,color_name,color_rgb,is_training_shortcut_aligned,object_size,center_x,center_y,rotation_degrees
test_counterfactual,test_counterfactual/circle/test_counterfactual_circle_00240_red.png,0,circle,red,"(225, 63, 51)",0,24,24.875,30.081,0.0
test_counterfactual,test_counterfactual/circle/test_counterfactual_circle_00241_red.png,0,circle,red,"(209, 42, 27)",0,25,44.584,24.39,0.0
test_counterfactual,test_counterfactual/circle/test_counterfactual_circle_00242_red.png,0,circle,red,"(217, 50, 34)",0,22,19.901,17.657,0.0
test_counterfactual,test_counterfactual/circle/test_counterfactual_circle_00243_red.png,0,circle,red,"(220, 30, 43)",0,28,33.423,22.253,0.0
test_counterfactual,test_counterfactual/circle/test_counterfactual_circle_00244_red.png,0,circle,red,"(212, 53, 34)",0,22,42.517,46.673,0.0
test_counterfactual,test_counterfactual/circle/test_counterfactual_circle_00245_red.png,0,circle,red,"(215, 30, 55)",0,27,29.205,37.049,0.0
test_counterfactual,test_counterfactual/circle/test_counterfactual_circle_00246_red.png,0,circle,red,"(231, 41, 33)",0,28,44.917,16.96,0.0
test_counterfactual,test_counterfactual/circle/test_counterfactual_circle_00247_red.png,0,circle,red,"(209, 58, 60)",0,23,47.111,19.115,0.0
test_counterfactual,test_counterfactual/circle/test_counterfactual_circle_00248_red.png,0,circle,red,"(209, 32, 50)",0,29,33.469,19.771,0.0
test_counterfactual,test_counterfactual/circle/test_counterfactual_circle_00249_red.png,0,circle,red,"(237, 44, 47)",0,20,20.365,44.626,0.0
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00000_blue.png,1,square,blue,"(41, 107, 221)",0,30,32.987,26.376,-26.458
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00001_blue.png,1,square,blue,"(31, 86, 226)",0,20,18.72,40.536,-6.91
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00002_blue.png,1,square,blue,"(52, 86, 238)",0,29,29.577,24.139,-1.853
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00003_red.png,1,square,red,"(219, 57, 29)",1,23,33.786,39.781,-12.711
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00004_blue.png,1,square,blue,"(31, 95, 207)",0,24,25.959,21.015,33.415
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00005_blue.png,1,square,blue,"(48, 93, 229)",0,22,44.134,20.557,-33.817
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00006_blue.png,1,square,blue,"(51, 85, 222)",0,25,28.586,24.437,3.299
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00007_blue.png,1,square,blue,"(57, 72, 210)",0,18,29.776,20.382,-17.247
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00008_blue.png,1,square,blue,"(27, 76, 233)",0,19,37.172,20.789,-25.483
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00009_blue.png,1,square,blue,"(31, 84, 238)",0,21,29.9,45.399,17.633
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00010_blue.png,1,square,blue,"(52, 101, 236)",0,27,30.12,33.328,10.309
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00011_blue.png,1,square,blue,"(60, 102, 215)",0,19,31.698,31.484,-23.452
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00012_blue.png,1,square,blue,"(32, 83, 210)",0,25,36.199,20.68,10.642
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00013_red.png,1,square,red,"(223, 63, 60)",1,26,35.272,30.248,8.515
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00014_blue.png,1,square,blue,"(42, 85, 238)",0,29,26.654,33.847,13.508
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00015_blue.png,1,square,blue,"(51, 93, 221)",0,21,32.375,38.752,-32.839
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00016_blue.png,1,square,blue,"(48, 83, 216)",0,19,21.073,34.755,-24.869
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00017_blue.png,1,square,blue,"(49, 73, 224)",0,25,26.535,26.787,21.529
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00018_blue.png,1,square,blue,"(56, 90, 232)",0,18,15.04,29.309,14.768
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00019_blue.png,1,square,blue,"(62, 101, 227)",0,22,36.631,30.187,-13.357
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00020_red.png,1,square,red,"(227, 46, 63)",1,25,42.161,41.236,6.516
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00021_blue.png,1,square,blue,"(32, 98, 214)",0,24,30.092,44.756,27.337
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00022_blue.png,1,square,blue,"(43, 93, 204)",0,18,27.002,38.767,-6.531
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00023_blue.png,1,square,blue,"(57, 84, 204)",0,27,41.501,33.301,16.738
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00024_blue.png,1,square,blue,"(38, 101, 230)",0,19,36.32,36.802,-27.306
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00025_blue.png,1,square,blue,"(35, 108, 226)",0,21,18.486,28.129,-12.523
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00026_blue.png,1,square,blue,"(56, 72, 213)",0,23,23.199,23.189,-10.516
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00027_blue.png,1,square,blue,"(53, 85, 229)",0,22,20.194,26.792,-18.566
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00028_blue.png,1,square,blue,"(45, 105, 237)",0,27,34.234,28.974,18.442
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00029_blue.png,1,square,blue,"(45, 98, 229)",0,21,26.912,24.852,-14.102
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00030_blue.png,1,square,blue,"(45, 86, 221)",0,29,24.314,39.14,-16.982
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00031_blue.png,1,square,blue,"(34, 97, 238)",0,27,37.06,26.849,6.236
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00032_blue.png,1,square,blue,"(43, 89, 230)",0,22,42.666,42.558,-19.151
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00033_blue.png,1,square,blue,"(43, 73, 235)",0,30,34.518,32.982,12.322
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00034_blue.png,1,square,blue,"(36, 86, 205)",0,27,30.403,34.109,-12.027
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00035_blue.png,1,square,blue,"(57, 85, 238)",0,28,34.851,39.647,22.23
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00036_blue.png,1,square,blue,"(44, 78, 217)",0,20,17.239,43.826,-27.747
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00037_blue.png,1,square,blue,"(63, 100, 210)",0,18,18.915,31.277,13.389
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00038_blue.png,1,square,blue,"(29, 102, 222)",0,22,32.52,23.396,27.947
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00039_blue.png,1,square,blue,"(53, 95, 223)",0,25,23.166,38.666,21.025
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00040_blue.png,1,square,blue,"(29, 87, 202)",0,18,34.267,43.841,-13.876
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00041_blue.png,1,square,blue,"(51, 76, 211)",0,29,33.198,37.813,7.766
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00042_blue.png,1,square,blue,"(36, 94, 208)",0,20,23.121,42.913,19.515
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00043_blue.png,1,square,blue,"(48, 97, 224)",0,26,29.615,28.277,14.489
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00044_blue.png,1,square,blue,"(48, 102, 202)",0,26,42.359,22.735,30.794
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00045_blue.png,1,square,blue,"(63, 85, 206)",0,22,33.471,23.296,14.407
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00046_blue.png,1,square,blue,"(47, 97, 226)",0,21,23.685,33.261,-29.075
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00047_blue.png,1,square,blue,"(50, 75, 215)",0,22,23.334,29.407,27.317
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00048_blue.png,1,square,blue,"(35, 74, 217)",0,21,25.783,24.954,-13.298
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00049_blue.png,1,square,blue,"(40, 78, 203)",0,22,30.621,34.224,-18.761
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00050_blue.png,1,square,blue,"(59, 97, 236)",0,18,41.91,48.612,-32.713
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00051_blue.png,1,square,blue,"(47, 81, 238)",0,22,34.312,19.403,-8.3
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00052_blue.png,1,square,blue,"(32, 103, 230)",0,22,25.378,45.819,-30.491
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00053_blue.png,1,square,blue,"(46, 85, 222)",0,18,33.243,41.907,-24.138
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00054_blue.png,1,square,blue,"(50, 75, 212)",0,20,35.285,25.41,22.055
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00055_blue.png,1,square,blue,"(52, 93, 213)",0,25,37.516,38.093,17.612
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00056_blue.png,1,square,blue,"(37, 84, 214)",0,20,21.6,40.796,1.422
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00057_blue.png,1,square,blue,"(27, 80, 203)",0,20,34.209,20.234,-11.887
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00058_blue.png,1,square,blue,"(40, 72, 216)",0,18,23.624,30.927,-19.638
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00059_blue.png,1,square,blue,"(31, 79, 229)",0,30,38.925,24.171,-3.059
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00060_blue.png,1,square,blue,"(54, 81, 232)",0,27,37.018,28.304,7.697
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00061_blue.png,1,square,blue,"(30, 83, 219)",0,28,23.121,40.831,-9.086
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00062_blue.png,1,square,blue,"(38, 86, 237)",0,30,31.802,27.76,-16.918
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00063_blue.png,1,square,blue,"(40, 89, 210)",0,18,25.064,17.315,-26.106
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00064_blue.png,1,square,blue,"(28, 77, 231)",0,29,25.941,37.347,-23.587
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00065_blue.png,1,square,blue,"(45, 75, 225)",0,18,44.875,29.062,-4.246
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00066_blue.png,1,square,blue,"(43, 106, 231)",0,29,24.829,39.512,19.333
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00067_blue.png,1,square,blue,"(58, 92, 218)",0,24,39.453,34.619,-27.589
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00068_blue.png,1,square,blue,"(38, 88, 205)",0,24,33.082,32.957,-9.817
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00069_blue.png,1,square,blue,"(55, 81, 232)",0,28,32.116,40.623,-24.616
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00070_blue.png,1,square,blue,"(38, 81, 222)",0,27,41.116,37.639,-32.193
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00071_blue.png,1,square,blue,"(48, 96, 227)",0,30,35.402,38.638,2.364
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00072_blue.png,1,square,blue,"(36, 87, 233)",0,21,30.541,40.083,8.904
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00073_blue.png,1,square,blue,"(31, 83, 208)",0,20,46.38,20.577,-29.082
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00074_blue.png,1,square,blue,"(56, 104, 204)",0,21,46.476,33.584,13.782
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00075_blue.png,1,square,blue,"(30, 76, 231)",0,18,31.481,38.582,25.407
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00076_blue.png,1,square,blue,"(41, 81, 224)",0,19,35.822,24.058,6.143
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00077_blue.png,1,square,blue,"(49, 83, 222)",0,29,36.758,31.892,27.002
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00078_blue.png,1,square,blue,"(38, 83, 211)",0,25,37.963,25.995,31.174
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00079_blue.png,1,square,blue,"(62, 101, 213)",0,20,42.715,21.49,-33.498
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00080_blue.png,1,square,blue,"(34, 96, 213)",0,24,36.813,25.778,12.539
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00081_blue.png,1,square,blue,"(51, 84, 214)",0,29,35.462,37.696,16.516
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00082_blue.png,1,square,blue,"(39, 90, 220)",0,22,43.336,18.519,-4.003
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00083_blue.png,1,square,blue,"(59, 105, 233)",0,26,41.294,21.258,6.945
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00084_blue.png,1,square,blue,"(56, 73, 212)",0,18,35.871,27.836,25.213
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00085_blue.png,1,square,blue,"(59, 94, 206)",0,27,28.264,37.76,18.626
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00086_blue.png,1,square,blue,"(55, 103, 218)",0,27,25.633,30.543,14.139
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00087_blue.png,1,square,blue,"(40, 82, 222)",0,24,23.81,42.953,-18.678
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00088_blue.png,1,square,blue,"(57, 92, 212)",0,20,34.017,17.526,28.843
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00089_blue.png,1,square,blue,"(32, 97, 224)",0,26,38.809,23.944,-29.14
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00090_blue.png,1,square,blue,"(50, 108, 212)",0,20,20.511,26.677,6.477
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00091_blue.png,1,square,blue,"(53, 85, 204)",0,20,26.474,36.945,6.399
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00092_blue.png,1,square,blue,"(52, 86, 229)",0,21,38.606,21.625,-2.571
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00093_blue.png,1,square,blue,"(53, 83, 220)",0,28,25.598,30.629,18.476
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00094_blue.png,1,square,blue,"(31, 93, 218)",0,27,34.926,33.024,1.006
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00095_blue.png,1,square,blue,"(33, 84, 215)",0,29,34.785,36.685,-27.512
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00096_blue.png,1,square,blue,"(29, 74, 219)",0,27,39.02,36.087,2.41
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00097_blue.png,1,square,blue,"(37, 76, 207)",0,20,19.831,41.865,24.535
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00098_blue.png,1,square,blue,"(31, 95, 220)",0,26,40.436,36.647,11.392
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00099_blue.png,1,square,blue,"(61, 81, 229)",0,26,31.989,29.832,-5.799
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00100_blue.png,1,square,blue,"(27, 78, 209)",0,26,33.238,22.287,-12.13
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00101_blue.png,1,square,blue,"(46, 91, 210)",0,28,37.892,25.553,-34.933
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00102_blue.png,1,square,blue,"(59, 103, 230)",0,28,26.891,28.274,1.709
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00103_blue.png,1,square,blue,"(47, 96, 227)",0,22,29.18,26.702,31.201
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00104_blue.png,1,square,blue,"(34, 99, 210)",0,21,22.409,35.315,-14.266
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00105_blue.png,1,square,blue,"(54, 81, 213)",0,19,16.547,38.086,-21.468
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00106_blue.png,1,square,blue,"(29, 90, 212)",0,27,26.339,41.452,-17.295
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00107_blue.png,1,square,blue,"(45, 103, 234)",0,27,36.0,24.238,19.074
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00108_blue.png,1,square,blue,"(57, 100, 211)",0,30,33.751,39.628,-6.562
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00109_blue.png,1,square,blue,"(44, 108, 235)",0,19,32.438,22.373,10.618
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00110_blue.png,1,square,blue,"(62, 73, 205)",0,21,29.667,17.628,26.263
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00111_blue.png,1,square,blue,"(37, 72, 205)",0,18,21.688,20.484,-10.652
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00112_blue.png,1,square,blue,"(48, 84, 236)",0,24,21.505,27.366,-21.801
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00113_blue.png,1,square,blue,"(29, 92, 213)",0,22,32.825,24.578,-17.901
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00114_blue.png,1,square,blue,"(27, 94, 237)",0,29,30.523,37.586,-23.671
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00115_blue.png,1,square,blue,"(37, 108, 205)",0,18,33.155,29.695,-3.423
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00116_blue.png,1,square,blue,"(56, 99, 217)",0,21,33.674,43.686,-22.588
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00117_blue.png,1,square,blue,"(59, 96, 215)",0,21,29.225,39.41,22.019
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00118_blue.png,1,square,blue,"(59, 93, 209)",0,28,40.261,37.001,32.443
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00119_blue.png,1,square,blue,"(52, 83, 227)",0,25,30.417,27.313,-27.667
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00120_blue.png,1,square,blue,"(33, 72, 206)",0,21,32.175,21.706,-24.146
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00121_red.png,1,square,red,"(216, 36, 33)",1,28,32.162,41.416,2.839
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00122_blue.png,1,square,blue,"(49, 83, 231)",0,29,38.41,32.51,7.006
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00123_blue.png,1,square,blue,"(47, 73, 227)",0,25,22.279,21.043,-0.489
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00124_blue.png,1,square,blue,"(50, 82, 202)",0,28,32.765,24.009,27.92
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00125_blue.png,1,square,blue,"(44, 87, 206)",0,27,34.134,41.13,-26.08
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00126_blue.png,1,square,blue,"(34, 101, 234)",0,29,40.459,30.542,-27.253
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00127_blue.png,1,square,blue,"(61, 87, 236)",0,29,34.893,26.208,-14.076
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00128_blue.png,1,square,blue,"(28, 81, 227)",0,24,43.787,29.381,-9.195
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00129_blue.png,1,square,blue,"(51, 82, 224)",0,27,24.767,30.964,23.06
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00130_blue.png,1,square,blue,"(46, 104, 238)",0,20,23.705,25.185,-10.96
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00131_blue.png,1,square,blue,"(54, 72, 230)",0,29,25.457,38.51,-14.15
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00132_blue.png,1,square,blue,"(28, 100, 219)",0,28,37.297,30.24,-1.737
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00133_blue.png,1,square,blue,"(46, 76, 230)",0,27,31.689,33.249,8.312
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00134_blue.png,1,square,blue,"(62, 101, 221)",0,28,27.098,29.039,12.58
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00135_blue.png,1,square,blue,"(63, 90, 227)",0,22,32.254,40.476,-29.731
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00136_blue.png,1,square,blue,"(59, 91, 209)",0,24,26.513,30.917,-2.657
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00137_blue.png,1,square,blue,"(48, 85, 227)",0,29,37.552,24.923,5.707
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00138_blue.png,1,square,blue,"(51, 90, 236)",0,18,25.745,41.939,-16.435
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00139_blue.png,1,square,blue,"(37, 104, 227)",0,18,20.811,43.414,-12.133
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00140_blue.png,1,square,blue,"(29, 82, 227)",0,20,18.173,29.006,32.283
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00141_blue.png,1,square,blue,"(62, 75, 203)",0,26,32.762,26.559,-22.46
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00142_blue.png,1,square,blue,"(60, 78, 216)",0,18,33.347,33.889,3.94
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00143_blue.png,1,square,blue,"(29, 93, 232)",0,22,33.144,24.635,11.673
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00144_blue.png,1,square,blue,"(57, 88, 208)",0,26,42.653,26.204,-10.666
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00145_blue.png,1,square,blue,"(36, 100, 225)",0,18,22.237,38.108,-31.693
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00146_blue.png,1,square,blue,"(51, 97, 208)",0,27,37.571,29.118,27.202
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00147_blue.png,1,square,blue,"(40, 73, 224)",0,24,33.507,38.949,-14.505
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00148_blue.png,1,square,blue,"(39, 100, 236)",0,28,41.811,30.64,24.127
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00149_blue.png,1,square,blue,"(63, 75, 234)",0,30,35.536,24.312,-1.41
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00150_blue.png,1,square,blue,"(34, 105, 232)",0,20,36.282,18.048,-5.989
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00151_blue.png,1,square,blue,"(34, 85, 229)",0,23,22.195,25.004,27.199
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00152_blue.png,1,square,blue,"(45, 91, 218)",0,20,45.144,28.802,7.102
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00153_blue.png,1,square,blue,"(44, 93, 229)",0,26,29.819,41.164,28.167
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00154_blue.png,1,square,blue,"(37, 91, 204)",0,24,39.231,22.038,-25.077
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00155_blue.png,1,square,blue,"(49, 99, 232)",0,20,29.764,22.348,-12.92
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00156_blue.png,1,square,blue,"(38, 79, 202)",0,23,43.229,35.835,-18.486
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00157_blue.png,1,square,blue,"(45, 100, 203)",0,22,31.451,28.886,-0.077
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00158_blue.png,1,square,blue,"(61, 90, 222)",0,23,34.62,27.483,6.81
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00159_blue.png,1,square,blue,"(33, 86, 236)",0,21,31.673,19.455,-13.122
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00160_blue.png,1,square,blue,"(35, 90, 223)",0,29,24.829,35.627,-10.661
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00161_blue.png,1,square,blue,"(30, 72, 217)",0,24,23.806,21.377,-26.059
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00162_blue.png,1,square,blue,"(31, 102, 217)",0,30,34.133,31.413,9.806
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00163_blue.png,1,square,blue,"(37, 99, 219)",0,26,37.093,34.585,9.978
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00164_blue.png,1,square,blue,"(62, 92, 222)",0,26,24.981,35.709,-12.269
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00165_blue.png,1,square,blue,"(37, 94, 210)",0,29,24.825,25.082,25.145
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00166_blue.png,1,square,blue,"(59, 92, 233)",0,23,30.664,20.423,8.046
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00167_blue.png,1,square,blue,"(30, 105, 205)",0,23,21.411,30.654,-13.404
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00168_blue.png,1,square,blue,"(46, 89, 232)",0,21,36.159,27.699,18.528
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00169_blue.png,1,square,blue,"(36, 91, 230)",0,26,39.77,27.508,16.226
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00170_blue.png,1,square,blue,"(56, 79, 224)",0,27,38.116,33.422,-13.98
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00171_blue.png,1,square,blue,"(39, 88, 220)",0,27,28.667,31.767,-20.778
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00172_blue.png,1,square,blue,"(61, 73, 216)",0,21,23.533,19.494,-26.263
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00173_red.png,1,square,red,"(206, 39, 42)",1,28,34.018,25.644,1.482
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00174_blue.png,1,square,blue,"(29, 104, 232)",0,26,24.852,41.099,2.446
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00175_blue.png,1,square,blue,"(31, 94, 213)",0,25,24.711,26.846,3.031
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00176_blue.png,1,square,blue,"(62, 99, 213)",0,23,27.15,22.178,12.899
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00177_blue.png,1,square,blue,"(46, 98, 222)",0,28,28.549,26.529,-20.111
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00178_blue.png,1,square,blue,"(59, 75, 208)",0,26,23.362,30.347,4.517
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00179_red.png,1,square,red,"(232, 39, 45)",1,22,31.904,38.586,25.855
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00180_blue.png,1,square,blue,"(55, 96, 212)",0,27,33.777,23.306,21.635
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00181_blue.png,1,square,blue,"(46, 86, 215)",0,24,34.72,25.681,-25.441
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00182_blue.png,1,square,blue,"(51, 99, 218)",0,23,34.276,34.232,-31.314
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00183_blue.png,1,square,blue,"(28, 74, 209)",0,18,33.84,31.309,2.259
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00184_blue.png,1,square,blue,"(63, 73, 236)",0,21,37.513,27.211,23.286
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00185_blue.png,1,square,blue,"(33, 77, 236)",0,27,32.441,40.092,-6.328
test_counterfactual,test_counterfactual/square/test_counterfactual_square_00186_blue.png,1,square,blue,"(37, 90, 226)",0,22,32.409,32.468,16.529
